source_code,source_concept_id,source_vocabulary_id,source_code_description,valid_start_date,valid_end_date,invalid_reason,target_concept_id,target_vocabulary_id,target_vocabulary_code,domain_id,confidence_score,source_code_description_original
40321550,40321550,TUSS,Serotonin (blood),2009-02-13,,,3005551,LOINC,25524-0,Measurement,0.6751152873039246,Serotonina (sangue)
40321568,40321568,TUSS,"Sirolimus, dosage",2009-02-13,,,3031312,LOINC,49737-0,Measurement,0.8426112979650497,"Sirolimus, dosagem"
40321576,40321576,TUSS,Somatostatin,2009-02-13,,,19136066,RxNorm,9939,Drug,0.9999999999994045,Somatostatina
40321584,40321584,TUSS,"Substance P, dosage",2009-02-13,,,4079535,SNOMED,277406006,Meas Value,0.5407559275627136,"Substância P, dosagem"
40321592,40321592,TUSS,"Thioridazine, dosage",2009-02-13,,,3004960,LOINC,4442-0,Measurement,0.8389938622713089,"Tioridazina, dosagem"
40321606,40321606,TUSS,"Titanium, dosage",2009-02-13,,,3005725,LOINC,4300-0,Measurement,0.5177640020847321,"Titânio, dosagem"
40321614,40321614,TUSS,"Topiramate, blood level",2009-02-13,,,40763251,LOINC,60192-2,Measurement,0.6779039800167084,"Topiramato, dosagem (sangue)"
40321622,40321622,TUSS,"Botulinum toxin, research (food)",2009-02-13,,,4043344,SNOMED,11894001,Observation,0.32396894693374634,"Toxina botulinica, pesquisa (alimentos)"
40321630,40321630,TUSS,"Botulinum toxin, test (blood)",2009-02-13,,,36304706,LOINC,88589-7,Measurement,0.5355491638183594,"Toxina botulinica, pesquisa (sangue)"
40321657,40321657,TUSS,"Trifluoperazine, serum level",2009-02-13,,,3041578,LOINC,39795-0,Measurement,0.6209089756011963,"Trifluoperazina, dosagem soro"
40321665,40321665,TUSS,"Tryptase, measurement",2009-02-13,,,4007807,SNOMED,121873004,Measurement,0.8504152148962021,"Triptase, dosagem"
40321673,40321673,TUSS,"Vanadium, dosage",2009-02-13,,,3015924,LOINC,4459-4,Measurement,0.6380255222320557,"Vanádio, dosagem"
40321681,40321681,TUSS,"Vigabatrin, dosage",2009-02-13,,,3028156,LOINC,4460-2,Measurement,0.5438550412654877,"Vigabatrina, dosagem"
40321690,40321690,TUSS,Cephalexin dosage,2012-10-10,,,3009737,LOINC,4170-7,Measurement,0.9204972758889198,Cefalexina dosagem
40321703,40321703,TUSS,Ceftriaxone dosage,2012-10-10,,,3020417,LOINC,4173-1,Measurement,0.7172618806362152,Ceftriaxona dosagem
40321711,40321711,TUSS,"Clindamycin, dosage",2012-10-10,,,3013050,LOINC,4189-7,Measurement,0.9112112745642662,"Clindamicina, dosagem"
40321720,40321720,TUSS,Clobazam dosage,2012-10-10,,,3019981,LOINC,4194-7,Measurement,0.7508439421653748,Clobazam dosagem
40321738,40321738,TUSS,"Clonazepam, dosage",2012-10-10,,,3019981,LOINC,4194-7,Measurement,0.7968670725822449,"Clonazepan, dosagem"
40321746,40321746,TUSS,"Chlorpromazine, dosage",2012-10-10,,,3005053,LOINC,4180-6,Measurement,0.7548297345638275,"Clorpromazina, dosagem"
40321754,40321754,TUSS,"Clozapine, dosage",2012-10-10,,,3019981,LOINC,4194-7,Measurement,0.6697109937667847,"Clozapina, dosagem"
40321762,40321762,TUSS,Cholinesterase with Dibucaine inhibition,2012-10-10,,,46236072,LOINC,77367-1,Measurement,0.6495323777198792,Colinesterase com inibição de Dibucaina
40321770,40321770,TUSS,"Disopyramide, dosage",2012-10-10,,,3010543,LOINC,4228-3,Measurement,0.8896796330809593,"Disopiramida, dosagem"
40321789,40321789,TUSS,"Disulfiram, dosage",2012-10-10,,,3010767,LOINC,4229-1,Measurement,0.8089347779750824,"Dissulfiram, dosagem"
40321797,40321797,TUSS,"Doxepin, dosage",2012-10-10,,,3027905,LOINC,4230-9,Measurement,0.8682377636432648,"Doxepina, dosagem"
40321800,40321800,TUSS,"Flunitrazepam, dosage",2012-10-10,,,3034193,LOINC,4258-0,Measurement,0.790477529168129,"Flunitrazepam, dosagem"
40321819,40321819,TUSS,"Fluoxetine, dosage",2012-10-10,,,3002891,LOINC,4260-6,Measurement,0.8690913319587708,"Fluoxetina, dosagem"
40321827,40321827,TUSS,"Galactocerebrosidase, dosage",2012-10-10,,,4189516,SNOMED,6159009,Measurement,0.5897611975669861,"Galactocerebrosidase, dosagem"
40321835,40321835,TUSS,"Heroin, dosage",2012-10-10,,,3026175,LOINC,4223-4,Measurement,0.6070171892642975,"Heroína, dosagem"
40321843,40321843,TUSS,"Heroin, dosage, hair",2012-10-10,,,3026175,LOINC,4223-4,Measurement,0.3304588198661804,"Heroína, dosagem, cabelo"
40321851,40321851,TUSS,"Interleukin 4, assay",2012-10-10,,,4303365,SNOMED,79011008,Measurement,0.9100513085722923,"Interleucina 4, dosagem"
40321860,40321860,TUSS,"Interleukin 8, assay",2012-10-10,,,4166200,SNOMED,47591004,Measurement,0.928596206009388,"Interleucina 8, dosagem"
40321878,40321878,TUSS,"Iodine, dosage in urine",2012-10-10,,,3005219,LOINC,2495-0,Measurement,0.7260003685951233,"Iodo, dosagem na urina"
40321886,40321886,TUSS,"Isopropanol, whole blood",2012-10-10,,,3015616,LOINC,14802-3,Measurement,0.5756810307502747,"Isopropanol, sangue total"
40321894,40321894,TUSS,"Lioresal, dosage",2012-10-10,,,3027125,LOINC,4301-8,Measurement,0.54583340883255,"Lioresal, dosagem"
40321908,40321908,TUSS,"Isopropanol, urine",2012-10-10,,,3001006,LOINC,5670-5,Measurement,0.957553330808878,"Isopropanol, urina"
40321916,40321916,TUSS,"Lorazepam, dosage",2012-10-10,,,3027125,LOINC,4301-8,Measurement,0.7869146764278412,"Lorazepam, dosagem"
40321924,40321924,TUSS,"LSD, dosage",2012-10-10,,,3000006,LOINC,4319-0,Measurement,0.534272164106369,"LSD, dosagem"
40321932,40321932,TUSS,"LSD, hair dosage",2012-10-10,,,3012196,LOINC,4299-4,Measurement,0.2710663080215454,"LSD, dosagem cabelo"
40321940,40321940,TUSS,"Macrocreatine kinase, research",2012-10-10,,,3021692,LOINC,18378-0,Measurement,0.21181637048721313,"Macrocreatinoquinase, pesquisa"
40321959,40321959,TUSS,"Erythrocyte manganese, measurement",2012-10-10,,,4094060,SNOMED,26052003,Measurement,0.692931592464447,"Manganes eritrocitário, dosagem"
40321967,40321967,TUSS,"Serum manganese, dosage",2012-10-10,,,37160871,SNOMED,11651000237104,Measurement,0.6322331726551056,"Manganes sérico, dosagem"
40321975,40321975,TUSS,"Maprotiline, dosage",2012-10-10,,,3024986,LOINC,4304-2,Measurement,0.7466683387756348,"Maprotilina, dosagem"
40321983,40321983,TUSS,"Midazolam, dosage",2012-10-10,,,3001368,LOINC,4334-9,Measurement,0.7893088459968567,"Midazolam, dosagem"
40321991,40321991,TUSS,"Opiates, detection",2012-10-10,,,4091460,SNOMED,252158001,Measurement,0.5890157520771027,"Opiaceos, detecção"
40322017,40322017,TUSS,"Opiates, detection in hair",2012-10-10,,,3040934,LOINC,40528-2,Measurement,0.7890321016311646,"Opiaceos, detecção no cabelo"
40322025,40322025,TUSS,"Pyrimethamine, dosage",2012-10-10,,,3009501,LOINC,4418-0,Measurement,0.7365045845508575,"Pirimetamina, dosagem"
40322033,40322033,TUSS,Urinary serotonin level,2012-10-10,,,4260885,SNOMED,412871000,Measurement,0.6744677126407623,"Serotonina, dosagem urinária"
40322041,40322041,TUSS,"Sulfadiazine, dosage",2012-10-10,,,3012694,LOINC,4430-5,Measurement,0.8006354123353958,"Sulfadiazina, dosagem"
40322050,40322050,TUSS,"Sulfamethoxazole, dosage",2012-10-10,,,3015712,LOINC,4431-3,Measurement,0.8686248958110809,"Sulfametoxazol, dosagem"
40322068,40322068,TUSS,"Sulfapyridine, dosage",2012-10-10,,,3017393,LOINC,4433-9,Measurement,0.716975212097168,"Sulfapiridina, dosagem"
40322076,40322076,TUSS,"Sulfisoxazole, dosage",2012-10-10,,,3008457,LOINC,4432-1,Measurement,0.8241286128759384,"Sulfisoxazol, dosagem"
40322084,40322084,TUSS,Swelling test,2012-10-10,,,44782647,SNOMED,698269000,Procedure,0.5076190829277039,Swelling test
40322092,40322092,TUSS,"Tetrahydrocannabinol (marijuana), dosage",2012-10-10,,,3006221,LOINC,4438-8,Measurement,0.7245536744594574,"Tetrahidrocanabinol (maconha), dosagem"
40322106,40322106,TUSS,"Tetrahydrocannabinol (marijuana), dosage, hair",2012-10-10,,,3006221,LOINC,4438-8,Measurement,0.4990352392196655,"Tetrahidrocanabinol (maconha), dosagem, cabelo"
40322114,40322114,TUSS,"Vancomycin, dosage",2012-10-10,,,3015924,LOINC,4459-4,Measurement,0.853262409567833,"Vancomicina, dosagem"
40322122,40322122,TUSS,"Vitamin H (Biotin), dosage",2012-10-10,,,3051305,LOINC,47203-5,Measurement,0.5206621289253235,"Vitamina H (Biotina), dosagem"
40322130,40322130,TUSS,"Zolpidem, dosage",2012-10-10,,,3020028,LOINC,4106-1,Measurement,0.5541994869709015,"Zolpidem, dosagem"
40322149,40322149,TUSS,2-Thio-Thiazolidine-4-carboxylic acid,2012-10-10,,,4133395,SNOMED,412632001,Observation,0.5524181425571442,Ácido 2 Tio-Tiazolidina 4 carboxílico
40322157,40322157,TUSS,Phytanic acid,2012-10-10,,,42543811,RxNorm,2002583,Drug,0.8534557521343231,Ácido fitânico
40322165,40322165,TUSS,Hyaluronic acid,2012-10-10,,,787787,RxNorm,62372,Drug,0.9999999999991247,Ácido hialuronico
40322173,40322173,TUSS,"Iduronate-2-sulfatase, assay",2012-10-10,,,19091430,RxNorm,644101,Drug,0.7346130311489105,"Iduronato-2 sulfatase, dosagem"
40322181,40322181,TUSS,"N-Acetylgalactosaminidase, assay",2012-10-10,,,44808576,SNOMED,830261000000104,Measurement,0.6069017052650452,"N-Acetilgalactosaminidase, dosagem"
40322190,40322190,TUSS,"N-Acetylglucosaminidase, assay",2012-10-10,,,44808704,SNOMED,830591000000107,Measurement,0.6430119574069977,"N-Acetilglicosaminidase, dosagem"
40322203,40322203,TUSS,"Neopterin, dosage",2012-10-10,,,3009199,LOINC,4346-3,Measurement,0.8124147802591324,"Neopterina, dosagem"
40322211,40322211,TUSS,"N-Methyl formamide, dosage",2012-10-10,,,3020922,LOINC,4351-3,Measurement,0.6282420456409454,"N-Metil formamida, dosagem"
40322220,40322220,TUSS,"Pentachlorophenol, dosage",2012-10-10,,,3028580,LOINC,4384-4,Measurement,0.6017268896102905,"Pentaclorofenol, dosagem"
40322238,40322238,TUSS,"Insecticide pyrethroids, dosage",2012-10-10,,,4079535,SNOMED,277406006,Meas Value,0.5296217203140259,"Piretróides inseticidas, dosagem"
40322246,40322246,TUSS,Soluble transferrin receptor,2012-10-10,,,4266696,SNOMED,62569009,Observation,0.7244526147842407,Receptor solúvel de transferrina
40322254,40322254,TUSS,"Superoxide dismutase, assay",2012-10-10,,,19136642,RxNorm,10245,Drug,0.7134950459003448,"Superoxido dismutase, dosagem"
40322262,40322262,TUSS,"Vitamin B5 (Pantothenate), dosage",2012-10-10,,,19026739,RxNorm,7891,Drug,0.5908702909946442,"Vitamina B5 (Pantofenato), dosagem"
40322270,40322270,TUSS,"Citric acid (Citrate), blood level",2012-10-10,,,4094591,SNOMED,250595000,Measurement,0.49775606393814087,"Ácido cítrico (Citrato), dosagem sangue"
40322289,40322289,TUSS,"Citric acid (Citrate), sperm dosage",2012-10-10,,,3012127,LOINC,10567-6,Measurement,0.5344862341880798,"Ácido cítrico (Citrato), dosagem esperma"
40322297,40322297,TUSS,Erythrocyte creatine,2012-10-10,,,4013964,SNOMED,113075003,Measurement,0.5821572840213776,Creatina eritrocitária
40322300,40322300,TUSS,Classic glycemic curve (5 measurements),2012-10-10,,,4143633,SNOMED,34259007,Measurement,0.33335041999816895,Curva glicêmica clássica (5 dosagens)
40322319,40322319,TUSS,"Everolimus, dosage",2012-10-10,,,21493537,LOINC,80652-1,Measurement,0.8574316501617432,"Everolimus, dosagem"
40322327,40322327,TUSS,Free radicals in serum,2012-10-10,,,37173033,SNOMED,56531000237105,Measurement,0.4823378324508667,Radicais livre no soro
40322335,40322335,TUSS,Free radicals in urine,2012-10-10,,,3000717,LOINC,11133-6,Measurement,0.528476893901825,Radicais livre na urina
40322343,40322343,TUSS,Triglyceride absorption test (overload),2012-10-10,,,4090060,SNOMED,252151007,Measurement,0.545001208782196,Teste de absorção de triglicérides (sobrecarga)
40322351,40322351,TUSS,"10,11-Epoxide carbamazepine, serum",2012-10-10,,,3016754,LOINC,9415-1,Measurement,0.7284089028835297,"10,11 Epóxido carbamazepinam, soro"
40322360,40322360,TUSS,"Alpha-fetoprotein L3, cerebrospinal fluid",2012-10-10,,,1988277,LOINC,99077-0,Measurement,0.7502909004688263,"Alfa fetoproteína L3, líquor"
40322378,40322378,TUSS,"Albumin, liquor",2012-10-10,,,40757478,LOINC,54347-0,Measurement,0.5207425355911255,"Albumina, líquor"
40322386,40322386,TUSS,"Alpha-galactosidase, plasma assay",2012-10-10,,,44808588,SNOMED,830391000000102,Measurement,0.5986930727958679,"Alfa-galactosidade, dosagem plásmatica"
40322394,40322394,TUSS,"Alpha L-iduronase, plasma",2012-10-10,,,3001206,LOINC,1699-8,Measurement,0.5530798733234406,"Alfa L-iduronase, plasma"
40322408,40322408,TUSS,"Bicarbonate in urine, isolated sample",2012-10-10,,,3052013,LOINC,47579-8,Measurement,0.605211079120636,"Bicarbonato na urina, amostra isolada"
40322416,40322416,TUSS,"Carnitine, dosage",2012-10-10,,,4103068,SNOMED,28805002,Measurement,0.6088922619819641,"Carnitina, dosagem"
40322424,40322424,TUSS,"Cystatin C, blood assay",2012-10-10,,,3030366,LOINC,33863-2,Measurement,0.6960866153240204,"Cistatina C, dosagem no sangue"
40322432,40322432,TUSS,"Erythrocyte copper, dosage",2012-10-10,,,4218387,SNOMED,39847004,Measurement,0.5788251161575317,"Cobre eritrocitário, dosagem"
40322440,40322440,TUSS,"Cocaine, dosage, whole blood",2012-10-10,,,3022890,LOINC,16633-0,Measurement,0.463833749294281,"Cocaína, dosagem, sangue total"
40322459,40322459,TUSS,Oxidized LDL cholesterol,2012-10-10,,,3045323,LOINC,43394-6,Measurement,0.544790655374527,Colesterol LDL peroxidada
40322467,40322467,TUSS,Uric acid/creatinine index,2012-10-10,,,4269025,SNOMED,401095009,Measurement,0.7157326340675354,Índice de ácido úrico/creatinina
40322475,40322475,TUSS,Calcium/creatinine ratio,2012-10-10,,,4354261,SNOMED,250733007,Measurement,0.9999999999993381,Índice de cálcio/creatinina
40322483,40322483,TUSS,Protein/creatinine ratio,2012-10-10,,,4353852,SNOMED,250750009,Measurement,0.999999999998767,Índice de proteína/creatinina
40322491,40322491,TUSS,"Trypsin, dosage",2012-10-10,,,3026977,LOINC,4453-7,Measurement,0.6505168080329895,"Tripsina, dosagem"
40322505,40322505,TUSS,"Erythrocyte zinc, assay",2012-10-10,,,4000622,SNOMED,119351004,Specimen,0.32780468463897705,"Zinco eritrocitário, dosagem"
40322513,40322513,TUSS,"Transcobalamin, measurement",2012-10-10,,,4021286,SNOMED,104980007,Measurement,0.8794255256652832,"Transcobalamina, dosagem"
40322521,40322521,TUSS,"Acetoacetate, dosage",2012-10-10,,,4021304,SNOMED,105050005,Measurement,0.6024068892002106,"Acetoacetato, dosagem"
40322530,40322530,TUSS,"Biperiden, dosage",2012-10-10,,,4079535,SNOMED,277406006,Meas Value,0.5765244960784912,"Biperideno, dosagem"
40322548,40322548,TUSS,Erythrocyte catalase,2012-10-10,,,4218976,SNOMED,41898006,Spec Anatomic Site,0.6003338992595673,Catalase eritrocitária
40322556,40322556,TUSS,"1,3-Beta-D-Glucan, serum",2012-10-10,,,3034360,LOINC,42176-8,Measurement,0.656772255897522,"1,3-Beta-D-Glucan, soro"
40322564,40322564,TUSS,Amyloidosis - TTR,2012-10-10,,,432595,SNOMED,17602002,Condition,0.39506834745407104,Amiloidose - TTR
40322572,40322572,TUSS,Determination of the in vitro serum ratio of soluble fms-like tyrosine kinase-1 (sFlt-1): placental growth factor (PlGF) by electrochemiluminescence,2021-04-01,,,43533422,LOINC,73399-8,Measurement,0.23961758613586426,Determinação da razão dos níveis séricos in vitro da tirosina-quinase-1 semelhante a fms solúvel (sFlt-1): fator de crescimento placentário (PlGF) por eletroquimioluminescência
40323013,40323013,TUSS,GQ1B Antibodies - IgG,2009-02-13,,,4234065,SNOMED,407055001,Observation,0.6865455508232117,Anticorpos GQ1B - IgG
40323021,40323021,TUSS,Hama Antibodies,2009-02-13,,,4137807,SNOMED,263773003,Observation,0.6023823618888855,Anticorpos Hama
40323030,40323030,TUSS,"Acetylcholine, receptor binding antibodies",2009-02-13,,,4012397,SNOMED,103189000,Observation,0.7565613836050034,"Acetilcolina, anticorpos ligador receptor"
40323048,40323048,TUSS,"Acetylcholine, receptor modulator antibodies",2009-02-13,,,4012399,SNOMED,103192001,Observation,0.8041817992925644,"Acetilcolina, anticorpos modulador receptor"
40323056,40323056,TUSS,Interferon-neutralizing antibodies,2009-02-13,,,40484583,SNOMED,444014005,Observation,0.6692855358123779,Anticorpos neutralizado do interferon
40323064,40323064,TUSS,"PLA-2 antibodies, serum",2009-02-13,,,4205595,SNOMED,53331007,Observation,0.675599068403244,"Anticorpos PLA-2, soro"
40323080,40323080,TUSS,Antibodies prothrombin - IgG/IgM,2009-02-13,,,3038677,LOINC,40595-1,Measurement,0.6652669012546539,Anticorpos protombina - IgG/IgM
40323099,40323099,TUSS,Herpes virus 8 antibodies,2009-02-13,,,4246275,SNOMED,396957000,Observation,0.815041795372963,Anticorpos vírus Herpes  8
40323102,40323102,TUSS,Cytomegalovirus antigenemia,2009-02-13,,,4044104,SNOMED,120986001,Observation,0.8550789207220078,Antigenemia para citomegalovirus
40323110,40323110,TUSS,Aspergillus galactomannan antigens,2009-02-13,,,44806595,SNOMED,802011000000103,Measurement,0.7137112319469452,Antígenos de aspergillus galactomannan
40323129,40323129,TUSS,Inhalant antigens antibodies,2009-02-13,,,4288455,SNOMED,68498002,Observation,0.533909946680069,Antígenos inalatórios anticorpos
40323137,40323137,TUSS,S protein Antigens,2009-02-13,,,42537872,SNOMED,737536004,Observation,0.7243126034736633,Antígenos proteinas S
40323145,40323145,TUSS,Qualitative BTA in urine (isolated sample),2009-02-13,,,4222558,SNOMED,41824001,Measurement,0.4430729150772095,BTA qualitatitvo na urina (amostra isolada)
40323153,40323153,TUSS,C4d fragment,2009-02-13,,,4012400,SNOMED,103200008,Observation,0.43594247102737427,C4d fragmento
40323161,40323161,TUSS,C6 complement,2009-02-13,,,4066356,SNOMED,20057002,Observation,0.7919310927391052,C6 complemento
40323170,40323170,TUSS,C7 complement,2009-02-13,,,4106893,SNOMED,29776002,Observation,0.809594988822937,C7 complemento
40323188,40323188,TUSS,C8 complement,2009-02-13,,,4179475,SNOMED,52313003,Observation,0.770686611533165,C8 complemento
40323196,40323196,TUSS,C9 complement,2009-02-13,,,4198028,SNOMED,79973001,Observation,0.828090488910675,C9 complemento
40323200,40323200,TUSS,"Campylobacter, serology",2009-02-13,,,4005668,SNOMED,121950008,Measurement,0.8771084621548653,"Campylobacter, sorologia"
40323218,40323218,TUSS,Cysticercosis Western Blot,2009-02-13,,,45881832,LOINC,LA10450-7,Meas Value,0.5972375869750977,Cisticercose Western Blot
40323234,40323234,TUSS,Coxsackie A,2009-02-13,,,4130227,SNOMED,261287007,Meas Value,0.45424413681030273,"Coxsackie A,"
40323242,40323242,TUSS,Histoplasma antigen detection (urine),2009-02-13,,,3044418,LOINC,44870-4,Measurement,0.7366445958614349,Detecção antígeno histoplasma (urina)
40323250,40323250,TUSS,Detection of CMV for RNA NASBA,2009-02-13,,,4162529,SNOMED,398568001,Measurement,0.3795841932296753,Detecção de CMV para RNA nasba
40323269,40323269,TUSS,Detection of enterovirus in cerebrospinal fluid,2009-02-13,,,3014083,LOINC,27952-1,Measurement,0.6631274819374084,Detecção de enterovirus no líquor
40323307,40323307,TUSS,"Entamoeba histolytica, investigation (hepatic abscess)",2009-02-13,,,42903935,RxNorm,1316053,Drug,0.5628300309181213,"Entamoeba histolytica, pesquisa (abscesso hepático)"
40323315,40323315,TUSS,Epstein BARR nuclear antigen - IgM,2009-02-13,,,46273883,SNOMED,710643008,Observation,0.6426773965358734,Epstein BARR antígeno nuclear - IgM
40323323,40323323,TUSS,"Schistocytes, detection of",2009-02-13,,,4295780,SNOMED,385472000,Condition,0.5345453023910522,"Esquisocitos, pesquisa de"
40323331,40323331,TUSS,"Yellow fever, serology",2009-02-13,,,1259490,LOINC,104461-9,Measurement,0.5668109357357025,"Febre amarela, sorologia"
40323340,40323340,TUSS,Mediterranean fever,2009-02-13,,,441497,SNOMED,75702008,Condition,0.999999999999104,Febre do mediterrâneo
40323358,40323358,TUSS,Qualitative phenothiazines urine,2009-02-13,,,4076933,SNOMED,275775009,Measurement,0.6895779967308044,Fenotiazinas qualitativas urina
40323366,40323366,TUSS,Virtual phenotyping for HIV,2009-02-13,,,40488332,SNOMED,446553008,Measurement,0.5743191242218018,Fenotipagem virtual para HIV
40323374,40323374,TUSS,Phosphatidyl glycerol - IgG/IgM/IgA,2009-02-13,,,3038193,LOINC,17452-4,Measurement,0.6029502749443054,Fosfatidil glicerol - IgG/IgM/IgA
40323382,40323382,TUSS,Phosphatidylethanolamine - IgG/IgM/IgA,2009-02-13,,,3033825,LOINC,17448-2,Measurement,0.5831940174102783,Fosfatidiletanolamina - IgG/IgM/IgA
40323404,40323404,TUSS,Hepatitis E - IgM/IgG,2009-02-13,,,46272313,SNOMED,710654003,Observation,0.7749558538198471,Hepatite E - IgM/IgG
40323412,40323412,TUSS,"Heptimax, dosage",2009-02-13,,,3023095,LOINC,4273-9,Measurement,0.6281152963638306,"Heptimax, dosagem"
40323420,40323420,TUSS,Herpes virus 7 - IgG/IgM,2009-02-13,,,36714716,SNOMED,720059008,Observation,0.8160018920898438,Herpes vírus 7 - IgG/IgM
40323439,40323439,TUSS,"Herpes virus, cytology (detection of herpetic cells) or IFD",2009-02-13,,,3034583,LOINC,35423-3,Measurement,0.5051001310348511,"Herpes vírus, citologia (pesquisa de células herpet) ou IFD"
40323447,40323447,TUSS,Hypersensitivity pneumonitis screening,2009-02-13,,,4098197,SNOMED,252380005,Measurement,0.7159274220466614,Hipersensibilidade pneumonite triagem
40323455,40323455,TUSS,"Histoplasma, search for",2009-02-13,,,4217628,SNOMED,81951003,Observation,0.6576749980449677,"Histoplasma, pesquisa de"
40323471,40323471,TUSS,HLA locus C,2009-02-13,,,4197382,SNOMED,80188006,Observation,0.8504596948623657,HLA locus C
40323480,40323480,TUSS,T and B Immunophenotyping,2009-02-13,,,4214425,SNOMED,414466002,Measurement,0.7126295268535614,Imunofenotipagem T e B
40323498,40323498,TUSS,Isoprostane,2009-02-13,,,1344992,RxNorm,40138,Drug,0.6539696455001831,Isoprostano
40323501,40323501,TUSS,Kleihauer,2009-02-13,,,4266088,SNOMED,61161003,Observation,0.443095862865448,Kleihauer
40323510,40323510,TUSS,Lyme for Western Blot,2009-02-13,,,4149460,SNOMED,310566009,Measurement,0.6426580846309662,Lyme para Western Blot
40323528,40323528,TUSS,Kills autoantibody,2009-02-13,,,4148637,SNOMED,30621004,Observation,0.5438998341560364,Mata autoanticorpo
40323536,40323536,TUSS,Neisseria meningitidis IgG vaccine response,2009-02-13,,,40758398,LOINC,55269-5,Observation,0.49773871898651123,Neisseria meningitidis IgG resp vacinal
40323552,40323552,TUSS,"Motor neuropathy, panel",2009-02-13,,,4319472,SNOMED,95663000,Condition,0.6178993582725525,"Neuropatia motora, painel"
40323560,40323560,TUSS,Meningoencephalitis panel (CSF),2009-02-13,2025-04-30,,4136731,SNOMED,413017004,Measurement,0.5619956851005554,Painel para meningoencefalite (líquor)
40323579,40323579,TUSS,Anti-ganglioside antibody profile,2009-02-13,,,4230917,SNOMED,407051005,Observation,0.590896725654602,Perfil para anticorpos anti gangliosídeo
40323587,40323587,TUSS,Legionella antigen test,2009-02-13,,,37399597,SNOMED,992001000000106,Measurement,0.9113110452890396,Pesquisa antígeno da legionella
40323595,40323595,TUSS,Adenovirus research,2009-02-13,,,40763314,LOINC,60259-9,Measurement,0.5311426222324371,Pesquisa de adenovirus
40323609,40323609,TUSS,Detection of Giardia lamblia antigens,2009-02-13,,,4004877,SNOMED,121081002,Observation,0.7188993096351624,Pesquisa de antígenos de giardia lamblia
40323617,40323617,TUSS,Tzanck cell test,2009-02-13,,,4023405,SNOMED,116147009,Measurement,0.6401311755180359,Pesquisa de células Tzanck
40323625,40323625,TUSS,Detection of influenza A and B by immunofluorescence,2009-02-13,,,3010064,LOINC,6438-6,Measurement,0.6770954728126526,Pesquisa de influenza A e B por imunofluorescência
40323641,40323641,TUSS,Direct anti-platelet antibody detection - IgG,2009-02-13,,,3033365,LOINC,15400-5,Measurement,0.6191049218177795,Pesquisa direta anticorpos anti plaqueta - IgG
40323650,40323650,TUSS,Research for Gardnerella,2009-02-13,,,3013199,LOINC,30404-8,Measurement,0.4336894154548645,Pesquisa para Gardnerella
40323668,40323668,TUSS,Testing for Haemophilus ducreyi,2009-02-13,,,4018471,SNOMED,104286007,Measurement,0.680522620677948,Pesquisa para haemophilus ducreyi
40323676,40323676,TUSS,Rapid test for influenza A and B,2009-02-13,,,40757373,LOINC,54242-3,Measurement,0.6605063378810883,Pesquisa rápida para influenza A e B
40323684,40323684,TUSS,Rapid test for respiratory syncytial virus,2009-02-13,,,4146228,SNOMED,34448000,Measurement,0.7425190508365631,Pesquisa rápida para vírus sincicial respiratório
40323692,40323692,TUSS,Heparin-induced platelet antibody,2009-02-13,,,3032948,LOINC,34701-3,Measurement,0.8157274574041367,Plaquetas induzidas por heparina anticorpo
40323706,40323706,TUSS,Protein C antigen,2009-02-13,,,4004718,SNOMED,121220007,Observation,0.9999999999995146,Proteína C antígeno
40323714,40323714,TUSS,Complement C4 fraction binding protein,2009-02-13,,,4164589,SNOMED,45246008,Observation,0.6548883020877838,Proteína ligadora fração C4 complemento
40323722,40323722,TUSS,Ribosomal protein antibody serum,2009-02-13,,,4102794,SNOMED,28673005,Observation,0.7282552719116211,Proteína para ribossomal anticorpo soro
40323730,40323730,TUSS,Reactivity against lymphocyte panel,2009-02-13,,,4313853,SNOMED,86528005,Measurement,0.633574903011322,Reatividade contra painel de linfócitos
40323749,40323749,TUSS,Interleukin 2 receptor,2009-02-13,,,4008899,SNOMED,112119008,Observation,0.9863785970956087,Receptor de interleucina 2
40323757,40323757,TUSS,"Rubella, IHA for",2009-02-13,,,4273323,SNOMED,36653000,Condition,0.6312891840934753,"Rubéola, IHA para"
40323765,40323765,TUSS,Screening for anti-HLA antibodies,2009-02-13,,,4098195,SNOMED,252372003,Measurement,0.6713272631168365,Screening para anticorpos anti HLA
40323773,40323773,TUSS,Serology for Babesia microti,2009-02-13,,,3013066,LOINC,16427-7,Measurement,0.6232148706912994,Sorologia para Babesia microti
40323781,40323781,TUSS,Serology for Rocky Mountain spotted fever,2009-02-13,,,4018473,SNOMED,104288008,Measurement,0.455403208732605,Sorologia para febre da montanha rochosa
40323790,40323790,TUSS,Subclasses of IgA,2009-02-13,,,3028684,LOINC,6886-6,Measurement,0.43347060680389404,Sub-classes de IgA
40323803,40323803,TUSS,T3 autoantibody,2009-02-13,,,4004694,SNOMED,121125006,Observation,0.8344073295593262,T3 autoanticorpo
40323811,40323811,TUSS,T4 autoantibody,2009-02-13,,,4123988,SNOMED,259889001,Observation,0.8391097038984299,T4 autoanticorpo
40323846,40323846,TUSS,"Tularemia, anti",2009-02-13,,,441781,SNOMED,19265001,Condition,0.5253397524356842,"Tularemia, anti"
40323854,40323854,TUSS,Advanced units - HCG screening,2009-02-13,,,4087235,SNOMED,243787009,Measurement,0.4377620220184326,Unidades avançadas - triagem HCG
